# Timer data started: Tue Apr  6 10:53:34 2021
# timer(10 ns), starts, total starts, total stops
4068, 483, 2472290, 10343
116, 1194, 2473484, 10344
82, 5, 2473489, 10345
102, 192, 2473681, 10346
165, 220, 2473901, 10347
25, 330, 2474231, 10348
117, 235, 2474466, 10349
11, 178, 2474644, 10350
1466, 318, 2474962, 10351
1890, 144, 2475106, 10352
217, 3, 2475109, 10353
638, 13, 2475122, 10354
188, 144, 2475266, 10355
79, 146, 2475412, 10356
625, 137, 2475549, 10357
268, 157, 2475706, 10358
306, 122, 2475828, 10359
1766, 21, 2475849, 10360
46, 300, 2476149, 10361
743, 170, 2476319, 10362
565, 485, 2476804, 10363
239, 165, 2476969, 10364
290, 469, 2477438, 10365
3764, 95, 2477533, 10366
652, 396, 2477929, 10367
412, 257, 2478186, 10368
88, 288, 2478474, 10369
147, 34, 2478508, 10370
90, 149, 2478657, 10371
203, 185, 2478842, 10372
2276, 122, 2478964, 10373
121, 305, 2479269, 10374
80, 900, 2480169, 10375
19, 189, 2480358, 10376
162, 616, 2480974, 10377
20, 126, 2481100, 10378
113, 82, 2481182, 10379
77, 125, 2481307, 10380
25, 413, 2481720, 10381
782, 126, 2481846, 10382
1136, 10, 2481856, 10383
704, 428, 2482284, 10384
3716, 9, 2482293, 10385
90, 503, 2482796, 10386
306, 141, 2482937, 10387
245, 211, 2483148, 10388
3827, 10, 2483158, 10389
1544, 760, 2483918, 10390
119, 227, 2484145, 10391
1204, 116, 2484261, 10392
317, 232, 2484493, 10393
45, 61, 2484554, 10394
207, 61, 2484615, 10395
530, 37, 2484652, 10396
1132, 80, 2484732, 10397
39, 211, 2484943, 10398
59, 1, 2484944, 10399
505, 79, 2485023, 10400
78, 442, 2485465, 10401
69, 187, 2485652, 10402
720, 11, 2485663, 10403
156, 72, 2485735, 10404
1329, 160, 2485895, 10405
57, 463, 2486358, 10406
1026, 444, 2486802, 10407
1002, 248, 2487050, 10408
245, 90, 2487140, 10409
853, 603, 2487743, 10410
522, 179, 2487922, 10411
116, 31, 2487953, 10412
1001, 170, 2488123, 10413
58, 58, 2488181, 10414
527, 78, 2488259, 10415
86, 247, 2488506, 10416
227, 156, 2488662, 10417
228, 20, 2488682, 10418
1431, 214, 2488896, 10419
2752, 891, 2489787, 10420
395, 7, 2489794, 10421
129, 31, 2489825, 10422
4064, 870, 2490695, 10423
187, 254, 2490949, 10424
3379, 139, 2491088, 10425
373, 167, 2491255, 10426
37, 145, 2491400, 10427
318, 65, 2491465, 10428
36, 131, 2491596, 10429
2443, 93, 2491689, 10430
3657, 43, 2491732, 10431
17, 74, 2491806, 10432
42, 546, 2492352, 10433
214, 81, 2492433, 10434
248, 465, 2492898, 10435
1899, 76, 2492974, 10436
2782, 465, 2493439, 10437
133, 15, 2493454, 10438
99, 511, 2493965, 10439
20, 2, 2493967, 10440
1173, 163, 2494130, 10441
38, 105, 2494235, 10442
494, 46, 2494281, 10443
550, 124, 2494405, 10444
2394, 380, 2494785, 10445
143, 376, 2495161, 10446
260, 160, 2495321, 10447
4027, 249, 2495570, 10448
11, 54, 2495624, 10449
1185, 377, 2496001, 10450
79, 511, 2496512, 10451
115, 54, 2496566, 10452
169, 144, 2496710, 10453
85, 137, 2496847, 10454
446, 188, 2497035, 10455
15, 270, 2497305, 10456
54, 738, 2498043, 10457
1423, 7, 2498050, 10458
21, 302, 2498352, 10459
29, 41, 2498393, 10460
2263, 88, 2498481, 10461
179, 145, 2498626, 10462
42, 372, 2498998, 10463
3332, 389, 2499387, 10464
200, 601, 2499988, 10465
1538, 449, 2500437, 10466
1398, 84, 2500521, 10467
182, 121, 2500642, 10468
72, 81, 2500723, 10469
2157, 495, 2501218, 10470
212, 56, 2501274, 10471
21, 75, 2501349, 10472
133, 54, 2501403, 10473
79, 180, 2501583, 10474
146, 11, 2501594, 10475
513, 526, 2502120, 10476
3484, 139, 2502259, 10477
220, 209, 2502468, 10478
1770, 138, 2502606, 10479
678, 9, 2502615, 10480
3804, 82, 2502697, 10481
3430, 8, 2502705, 10482
17, 177, 2502882, 10483
17, 162, 2503044, 10484
197, 45, 2503089, 10485
23, 193, 2503282, 10486
31, 121, 2503403, 10487
780, 203, 2503606, 10488
432, 223, 2503829, 10489
243, 127, 2503956, 10490
284, 166, 2504122, 10491
1963, 170, 2504292, 10492
124, 137, 2504429, 10493
2742, 494, 2504923, 10494
409, 65, 2504988, 10495
3027, 929, 2505917, 10496
1517, 149, 2506066, 10497
497, 114, 2506180, 10498
2487, 28, 2506208, 10499
257, 106, 2506314, 10500
50, 256, 2506570, 10501
1328, 303, 2506873, 10502
155, 91, 2506964, 10503
120, 248, 2507212, 10504
13, 623, 2507835, 10505
85, 341, 2508176, 10506
3421, 138, 2508314, 10507
178, 167, 2508481, 10508
2140, 550, 2509031, 10509
32, 265, 2509296, 10510
2797, 270, 2509566, 10511
505, 187, 2509753, 10512
67, 98, 2509851, 10513
108, 31, 2509882, 10514
760, 586, 2510468, 10515
49, 191, 2510659, 10516
1205, 80, 2510739, 10517
117, 55, 2510794, 10518
1131, 59, 2510853, 10519
144, 8, 2510861, 10520
33, 247, 2511108, 10521
188, 123, 2511231, 10522
2400, 22, 2511253, 10523
269, 22, 2511275, 10524
123, 380, 2511655, 10525
1553, 16, 2511671, 10526
314, 396, 2512067, 10527
100, 8, 2512075, 10528
2422, 237, 2512312, 10529
365, 127, 2512439, 10530
2174, 191, 2512630, 10531
2388, 14, 2512644, 10532
163, 252, 2512896, 10533
3562, 49, 2512945, 10534
610, 51, 2512996, 10535
313, 54, 2513050, 10536
110, 361, 2513411, 10537
348, 161, 2513572, 10538
63, 19, 2513591, 10539
788, 17, 2513608, 10540
189, 395, 2514003, 10541
125, 77, 2514080, 10542
116, 882, 2514962, 10543
720, 596, 2515558, 10544
193, 219, 2515777, 10545
4003, 54, 2515831, 10546
2452, 266, 2516097, 10547
234, 15, 2516112, 10548
2685, 43, 2516155, 10549
517, 60, 2516215, 10550
2105, 91, 2516306, 10551
139, 10, 2516316, 10552
36, 87, 2516403, 10553
40, 20, 2516423, 10554
452, 4, 2516427, 10555
41, 120, 2516547, 10556
68, 552, 2517099, 10557
276, 634, 2517733, 10558
992, 152, 2517885, 10559
469, 519, 2518404, 10560
110, 1250, 2519654, 10561
76, 160, 2519814, 10562
212, 182, 2519996, 10563
145, 15, 2520011, 10564
288, 228, 2520239, 10565
2629, 111, 2520350, 10566
447, 101, 2520451, 10567
265, 84, 2520535, 10568
398, 173, 2520708, 10569
550, 59, 2520767, 10570
1169, 196, 2520963, 10571
652, 26, 2520989, 10572
527, 294, 2521283, 10573
1994, 545, 2521828, 10574
89, 99, 2521927, 10575
107, 149, 2522076, 10576
51, 45, 2522121, 10577
3599, 291, 2522412, 10578
118, 335, 2522747, 10579
46, 66, 2522813, 10580
263, 441, 2523254, 10581
105, 212, 2523466, 10582
292, 483, 2523949, 10583
15, 834, 2524783, 10584
80, 58, 2524841, 10585
388, 22, 2524863, 10586
221, 237, 2525100, 10587
3335, 205, 2525305, 10588
178, 119, 2525424, 10589
78, 78, 2525502, 10590
54, 575, 2526077, 10591
216, 523, 2526600, 10592
244, 222, 2526822, 10593
156, 80, 2526902, 10594
159, 175, 2527077, 10595
2686, 44, 2527121, 10596
68, 361, 2527482, 10597
2454, 567, 2528049, 10598
12, 541, 2528590, 10599
2543, 161, 2528751, 10600
269, 61, 2528812, 10601
124, 562, 2529374, 10602
59, 23, 2529397, 10603
1709, 810, 2530207, 10604
178, 41, 2530248, 10605
1969, 17, 2530265, 10606
186, 247, 2530512, 10607
1787, 135, 2530647, 10608
171, 171, 2530818, 10609
287, 351, 2531169, 10610
68, 782, 2531951, 10611
127, 74, 2532025, 10612
116, 136, 2532161, 10613
201, 441, 2532602, 10614
35, 637, 2533239, 10615
16, 93, 2533332, 10616
64, 79, 2533411, 10617
341, 67, 2533478, 10618
1393, 603, 2534081, 10619
27, 324, 2534405, 10620
105, 190, 2534595, 10621
1670, 4, 2534599, 10622
21, 475, 2535074, 10623
102, 30, 2535104, 10624
121, 101, 2535205, 10625
3782, 230, 2535435, 10626
63, 720, 2536155, 10627
137, 11, 2536166, 10628
3788, 148, 2536314, 10629
3474, 39, 2536353, 10630
67, 334, 2536687, 10631
35, 93, 2536780, 10632
728, 24, 2536804, 10633
1606, 75, 2536879, 10634
171, 387, 2537266, 10635
233, 83, 2537349, 10636
102, 116, 2537465, 10637
329, 1082, 2538547, 10638
196, 205, 2538752, 10639
230, 3, 2538755, 10640
1022, 160, 2538915, 10641
124, 78, 2538993, 10642
161, 345, 2539338, 10643
140, 240, 2539578, 10644
802, 170, 2539748, 10645
10, 101, 2539849, 10646
178, 114, 2539963, 10647
3597, 168, 2540131, 10648
334, 145, 2540276, 10649
89, 372, 2540648, 10650
1827, 173, 2540821, 10651
3919, 332, 2541153, 10652
3127, 136, 2541289, 10653
94, 111, 2541400, 10654
425, 43, 2541443, 10655
3483, 268, 2541711, 10656
2272, 334, 2542045, 10657
1959, 206, 2542251, 10658
505, 188, 2542439, 10659
107, 1041, 2543480, 10660
341, 574, 2544054, 10661
902, 151, 2544205, 10662
1934, 157, 2544362, 10663
132, 307, 2544669, 10664
2151, 3, 2544672, 10665
27, 186, 2544858, 10666
13, 106, 2544964, 10667
13, 837, 2545801, 10668
406, 678, 2546479, 10669
177, 62, 2546541, 10670
349, 2214, 2548755, 10671
13, 176, 2548931, 10672
38, 3, 2548934, 10673
191, 76, 2549010, 10674
10, 187, 2549197, 10675
370, 278, 2549475, 10676
156, 258, 2549733, 10677
71, 739, 2550472, 10678
1969, 179, 2550651, 10679
3138, 140, 2550791, 10680
291, 2, 2550793, 10681
228, 66, 2550859, 10682
3399, 15, 2550874, 10683
3839, 2, 2550876, 10684
150, 138, 2551014, 10685
24, 35, 2551049, 10686
27, 521, 2551570, 10687
21, 191, 2551761, 10688
521, 94, 2551855, 10689
81, 116, 2551971, 10690
69, 134, 2552105, 10691
3918, 338, 2552443, 10692
3122, 18, 2552461, 10693
106, 10, 2552471, 10694
55, 22, 2552493, 10695
374, 409, 2552902, 10696
329, 77, 2552979, 10697
14, 103, 2553082, 10698
149, 26, 2553108, 10699
1872, 322, 2553430, 10700
47, 1, 2553431, 10701
40, 255, 2553686, 10702
205, 254, 2553940, 10703
499, 2, 2553942, 10704
1286, 370, 2554312, 10705
2498, 233, 2554545, 10706
139, 189, 2554734, 10707
131, 382, 2555116, 10708
1033, 766, 2555882, 10709
385, 132, 2556014, 10710
114, 19, 2556033, 10711
326, 57, 2556090, 10712
109, 218, 2556308, 10713
318, 459, 2556767, 10714
3825, 4, 2556771, 10715
378, 66, 2556837, 10716
271, 50, 2556887, 10717
339, 35, 2556922, 10718
22, 502, 2557424, 10719
204, 408, 2557832, 10720
400, 32, 2557864, 10721
2512, 649, 2558513, 10722
220, 92, 2558605, 10723
56, 130, 2558735, 10724
101, 334, 2559069, 10725
640, 11, 2559080, 10726
35, 71, 2559151, 10727
61, 155, 2559306, 10728
11, 262, 2559568, 10729
3213, 86, 2559654, 10730
610, 170, 2559824, 10731
67, 11, 2559835, 10732
3542, 32, 2559867, 10733
93, 593, 2560460, 10734
348, 712, 2561172, 10735
20, 10, 2561182, 10736
2699, 181, 2561363, 10737
480, 224, 2561587, 10738
23, 21, 2561608, 10739
181, 150, 2561758, 10740
74, 820, 2562578, 10741
27, 352, 2562930, 10742
4007, 114, 2563044, 10743
246, 349, 2563393, 10744
3963, 499, 2563892, 10745
181, 671, 2564563, 10746
1835, 6, 2564569, 10747
441, 586, 2565155, 10748
435, 304, 2565459, 10749
634, 66, 2565525, 10750
2540, 692, 2566217, 10751
4074, 196, 2566413, 10752
641, 144, 2566557, 10753
857, 470, 2567027, 10754
1411, 93, 2567120, 10755
40, 275, 2567395, 10756
3577, 318, 2567713, 10757
998, 311, 2568024, 10758
20, 13, 2568037, 10759
20, 483, 2568520, 10760
308, 87, 2568607, 10761
2854, 503, 2569110, 10762
312, 807, 2569917, 10763
306, 184, 2570101, 10764
988, 37, 2570138, 10765
18, 315, 2570453, 10766
36, 34, 2570487, 10767
602, 453, 2570940, 10768
1351, 93, 2571033, 10769
527, 5, 2571038, 10770
16, 47, 2571085, 10771
19, 4, 2571089, 10772
18, 99, 2571188, 10773
258, 135, 2571323, 10774
1231, 59, 2571382, 10775
2533, 15, 2571397, 10776
216, 109, 2571506, 10777
3793, 123, 2571629, 10778
221, 344, 2571973, 10779
2676, 16, 2571989, 10780
75, 25, 2572014, 10781
162, 73, 2572087, 10782
1872, 143, 2572230, 10783
108, 234, 2572464, 10784
2062, 76, 2572540, 10785
174, 252, 2572792, 10786
305, 638, 2573430, 10787
1614, 10, 2573440, 10788
2779, 29, 2573469, 10789
3084, 608, 2574077, 10790
1984, 86, 2574163, 10791
289, 123, 2574286, 10792
710, 69, 2574355, 10793
2948, 65, 2574420, 10794
117, 264, 2574684, 10795
313, 11, 2574695, 10796
625, 83, 2574778, 10797
153, 64, 2574842, 10798
3742, 6, 2574848, 10799
50, 180, 2575028, 10800
570, 716, 2575744, 10801
116, 490, 2576234, 10802
1376, 161, 2576395, 10803
230, 124, 2576519, 10804
313, 404, 2576923, 10805
282, 246, 2577169, 10806
1635, 376, 2577545, 10807
296, 392, 2577937, 10808
83, 47, 2577984, 10809
227, 113, 2578097, 10810
118, 346, 2578443, 10811
330, 56, 2578499, 10812
42, 914, 2579413, 10813
112, 22, 2579435, 10814
2755, 5, 2579440, 10815
2364, 244, 2579684, 10816
451, 91, 2579775, 10817
158, 53, 2579828, 10818
2762, 284, 2580112, 10819
189, 186, 2580298, 10820
3428, 114, 2580412, 10821
234, 26, 2580438, 10822
100, 962, 2581400, 10823
658, 106, 2581506, 10824
1455, 254, 2581760, 10825
207, 488, 2582248, 10826
3594, 626, 2582874, 10827
257, 122, 2582996, 10828
1612, 472, 2583468, 10829
1983, 125, 2583593, 10830
30, 81, 2583674, 10831
112, 61, 2583735, 10832
667, 69, 2583804, 10833
269, 14, 2583818, 10834
577, 257, 2584075, 10835
64, 405, 2584480, 10836
3938, 196, 2584676, 10837
2898, 150, 2584826, 10838
2336, 2, 2584828, 10839
206, 97, 2584925, 10840
504, 13, 2584938, 10841
450, 114, 2585052, 10842
57, 16, 2585068, 10843
141, 20, 2585088, 10844
155, 206, 2585294, 10845
3994, 1082, 2586376, 10846
1965, 319, 2586695, 10847
27, 448, 2587143, 10848
35, 293, 2587436, 10849
400, 453, 2587889, 10850
29, 432, 2588321, 10851
13, 118, 2588439, 10852
255, 446, 2588885, 10853
3132, 303, 2589188, 10854
123, 205, 2589393, 10855
914, 380, 2589773, 10856
261, 205, 2589978, 10857
211, 361, 2590339, 10858
337, 373, 2590712, 10859
10, 407, 2591119, 10860
538, 299, 2591418, 10861
2807, 139, 2591557, 10862
374, 412, 2591969, 10863
125, 83, 2592052, 10864
41, 294, 2592346, 10865
123, 141, 2592487, 10866
487, 396, 2592883, 10867
3722, 220, 2593103, 10868
2040, 369, 2593472, 10869
2299, 1021, 2594493, 10870
67, 346, 2594839, 10871
43, 163, 2595002, 10872
44, 139, 2595141, 10873
219, 56, 2595197, 10874
42, 795, 2595992, 10875
59, 48, 2596040, 10876
456, 196, 2596236, 10877
113, 70, 2596306, 10878
3974, 12, 2596318, 10879
299, 13, 2596331, 10880
1247, 31, 2596362, 10881
1289, 116, 2596478, 10882
22, 414, 2596892, 10883
921, 17, 2596909, 10884
225, 361, 2597270, 10885
1987, 313, 2597583, 10886
313, 639, 2598222, 10887
3530, 49, 2598271, 10888
2083, 360, 2598631, 10889
99, 35, 2598666, 10890
445, 249, 2598915, 10891
3476, 371, 2599286, 10892
3477, 39, 2599325, 10893
4058, 77, 2599402, 10894
89, 158, 2599560, 10895
190, 100, 2599660, 10896
334, 163, 2599823, 10897
162, 250, 2600073, 10898
674, 102, 2600175, 10899
383, 173, 2600348, 10900
42, 50, 2600398, 10901
194, 3, 2600401, 10902
262, 174, 2600575, 10903
324, 9, 2600584, 10904
156, 171, 2600755, 10905
269, 128, 2600883, 10906
747, 12, 2600895, 10907
171, 19, 2600914, 10908
960, 69, 2600983, 10909
108, 50, 2601033, 10910
869, 118, 2601151, 10911
331, 478, 2601629, 10912
714, 321, 2601950, 10913
20, 370, 2602320, 10914
147, 73, 2602393, 10915
52, 149, 2602542, 10916
298, 249, 2602791, 10917
3314, 3, 2602794, 10918
2820, 82, 2602876, 10919
1376, 872, 2603748, 10920
3920, 116, 2603864, 10921
149, 37, 2603901, 10922
1432, 642, 2604543, 10923
133, 421, 2604964, 10924
3145, 111, 2605075, 10925
24, 471, 2605546, 10926
3616, 64, 2605610, 10927
64, 91, 2605701, 10928
183, 165, 2605866, 10929
504, 80, 2605946, 10930
271, 144, 2606090, 10931
321, 124, 2606214, 10932
1065, 45, 2606259, 10933
160, 26, 2606285, 10934
37, 29, 2606314, 10935
3749, 215, 2606529, 10936
245, 38, 2606567, 10937
3486, 27, 2606594, 10938
193, 145, 2606739, 10939
1622, 81, 2606820, 10940
4046, 515, 2607335, 10941
30, 50, 2607385, 10942
3459, 34, 2607419, 10943
3856, 398, 2607817, 10944
173, 155, 2607972, 10945
32, 46, 2608018, 10946
21, 25, 2608043, 10947
129, 50, 2608093, 10948
1213, 51, 2608144, 10949
368, 121, 2608265, 10950
71, 320, 2608585, 10951
434, 172, 2608757, 10952
107, 439, 2609196, 10953
2098, 82, 2609278, 10954
137, 478, 2609756, 10955
386, 275, 2610031, 10956
129, 232, 2610263, 10957
21, 168, 2610431, 10958
240, 76, 2610507, 10959
31, 211, 2610718, 10960
287, 332, 2611050, 10961
368, 269, 2611319, 10962
95, 44, 2611363, 10963
3741, 340, 2611703, 10964
3991, 32, 2611735, 10965
285, 55, 2611790, 10966
191, 624, 2612414, 10967
2792, 45, 2612459, 10968
80, 316, 2612775, 10969
2359, 102, 2612877, 10970
230, 64, 2612941, 10971
283, 35, 2612976, 10972
15, 49, 2613025, 10973
39, 115, 2613140, 10974
541, 198, 2613338, 10975
213, 98, 2613436, 10976
220, 146, 2613582, 10977
9, 107, 2613689, 10978
2117, 394, 2614083, 10979
304, 22, 2614105, 10980
3127, 55, 2614160, 10981
130, 471, 2614631, 10982
105, 42, 2614673, 10983
190, 288, 2614961, 10984
182, 26, 2614987, 10985
1711, 199, 2615186, 10986
371, 147, 2615333, 10987
1025, 142, 2615475, 10988
345, 255, 2615730, 10989
1840, 17, 2615747, 10990
165, 357, 2616104, 10991
336, 17, 2616121, 10992
211, 95, 2616216, 10993
3769, 99, 2616315, 10994
1322, 266, 2616581, 10995
295, 131, 2616712, 10996
3476, 21, 2616733, 10997
1474, 477, 2617210, 10998
178, 266, 2617476, 10999
393, 194, 2617670, 11000
3291, 99, 2617769, 11001
114, 126, 2617895, 11002
1194, 671, 2618566, 11003
569, 545, 2619111, 11004
22, 978, 2620089, 11005
90, 155, 2620244, 11006
2209, 230, 2620474, 11007
94, 802, 2621276, 11008
4043, 100, 2621376, 11009
1256, 284, 2621660, 11010
3900, 26, 2621686, 11011
219, 616, 2622302, 11012
3283, 9, 2622311, 11013
659, 1, 2622312, 11014
164, 48, 2622360, 11015
170, 211, 2622571, 11016
18, 46, 2622617, 11017
508, 94, 2622711, 11018
2905, 62, 2622773, 11019
86, 818, 2623591, 11020
39, 335, 2623926, 11021
793, 96, 2624022, 11022
282, 32, 2624054, 11023
56, 1007, 2625061, 11024
15, 7, 2625068, 11025
848, 14, 2625082, 11026
774, 188, 2625270, 11027
3160, 525, 2625795, 11028
72, 373, 2626168, 11029
59, 83, 2626251, 11030
38, 172, 2626423, 11031
851, 295, 2626718, 11032
15, 439, 2627157, 11033
2207, 240, 2627397, 11034
164, 508, 2627905, 11035
2637, 62, 2627967, 11036
422, 274, 2628241, 11037
1542, 159, 2628400, 11038
285, 118, 2628518, 11039
206, 92, 2628610, 11040
107, 203, 2628813, 11041
1785, 49, 2628862, 11042
3177, 41, 2628903, 11043
141, 65, 2628968, 11044
350, 431, 2629399, 11045
636, 14, 2629413, 11046
179, 32, 2629445, 11047
150, 184, 2629629, 11048
208, 534, 2630163, 11049
23, 271, 2630434, 11050
115, 116, 2630550, 11051
36, 169, 2630719, 11052
1248, 60, 2630779, 11053
409, 79, 2630858, 11054
191, 23, 2630881, 11055
188, 44, 2630925, 11056
396, 64, 2630989, 11057
298, 157, 2631146, 11058
3258, 440, 2631586, 11059
31, 394, 2631980, 11060
346, 79, 2632059, 11061
131, 130, 2632189, 11062
251, 130, 2632319, 11063
3180, 187, 2632506, 11064
2333, 100, 2632606, 11065
892, 168, 2632774, 11066
120, 257, 2633031, 11067
3113, 111, 2633142, 11068
93, 742, 2633884, 11069
29, 263, 2634147, 11070
2131, 32, 2634179, 11071
303, 207, 2634386, 11072
2234, 235, 2634621, 11073
1255, 157, 2634778, 11074
1515, 492, 2635270, 11075
60, 179, 2635449, 11076
25, 92, 2635541, 11077
169, 216, 2635757, 11078
307, 161, 2635918, 11079
66, 9, 2635927, 11080
237, 255, 2636182, 11081
3983, 143, 2636325, 11082
342, 29, 2636354, 11083
2911, 198, 2636552, 11084
3161, 56, 2636608, 11085
931, 7, 2636615, 11086
340, 137, 2636752, 11087
183, 46, 2636798, 11088
40, 142, 2636940, 11089
198, 37, 2636977, 11090
700, 138, 2637115, 11091
134, 72, 2637187, 11092
280, 252, 2637439, 11093
2807, 77, 2637516, 11094
3332, 107, 2637623, 11095
24, 177, 2637800, 11096
81, 310, 2638110, 11097
140, 149, 2638259, 11098
43, 374, 2638633, 11099
1206, 55, 2638688, 11100
276, 66, 2638754, 11101
76, 47, 2638801, 11102
3819, 6, 2638807, 11103
1059, 2, 2638809, 11104
76, 370, 2639179, 11105
3990, 118, 2639297, 11106
144, 40, 2639337, 11107
589, 827, 2640164, 11108
2472, 24, 2640188, 11109
302, 12, 2640200, 11110
2210, 56, 2640256, 11111
47, 24, 2640280, 11112
470, 22, 2640302, 11113
263, 922, 2641224, 11114
76, 364, 2641588, 11115
457, 203, 2641791, 11116
24, 2, 2641793, 11117
482, 1134, 2642927, 11118
1535, 92, 2643019, 11119
984, 254, 2643273, 11120
795, 232, 2643505, 11121
2920, 74, 2643579, 11122
1528, 505, 2644084, 11123
45, 731, 2644815, 11124
288, 148, 2644963, 11125
115, 387, 2645350, 11126
88, 264, 2645614, 11127
2311, 9, 2645623, 11128
394, 133, 2645756, 11129
394, 35, 2645791, 11130
143, 828, 2646619, 11131
2102, 271, 2646890, 11132
1038, 483, 2647373, 11133
204, 7, 2647380, 11134
200, 17, 2647397, 11135
856, 560, 2647957, 11136
42, 250, 2648207, 11137
123, 73, 2648280, 11138
528, 372, 2648652, 11139
125, 209, 2648861, 11140
214, 200, 2649061, 11141
478, 550, 2649611, 11142
80, 9, 2649620, 11143
1219, 92, 2649712, 11144
178, 286, 2649998, 11145
289, 60, 2650058, 11146
1135, 80, 2650138, 11147
58, 12, 2650150, 11148
53, 177, 2650327, 11149
2887, 487, 2650814, 11150
1093, 58, 2650872, 11151
2885, 59, 2650931, 11152
268, 244, 2651175, 11153
159, 23, 2651198, 11154
68, 351, 2651549, 11155
31, 19, 2651568, 11156
937, 334, 2651902, 11157
2899, 510, 2652412, 11158
3629, 50, 2652462, 11159
532, 22, 2652484, 11160
64, 74, 2652558, 11161
77, 360, 2652918, 11162
166, 499, 2653417, 11163
414, 62, 2653479, 11164
118, 389, 2653868, 11165
77, 472, 2654340, 11166
192, 23, 2654363, 11167
40, 16, 2654379, 11168
66, 39, 2654418, 11169
489, 236, 2654654, 11170
3126, 1, 2654655, 11171
23, 94, 2654749, 11172
32, 126, 2654875, 11173
403, 113, 2654988, 11174
445, 75, 2655063, 11175
913, 35, 2655098, 11176
1382, 25, 2655123, 11177
101, 55, 2655178, 11178
1180, 466, 2655644, 11179
466, 123, 2655767, 11180
146, 47, 2655814, 11181
239, 97, 2655911, 11182
141, 231, 2656142, 11183
505, 126, 2656268, 11184
58, 404, 2656672, 11185
299, 969, 2657641, 11186
257, 437, 2658078, 11187
78, 83, 2658161, 11188
29, 138, 2658299, 11189
134, 357, 2658656, 11190
2710, 63, 2658719, 11191
15, 742, 2659461, 11192
64, 343, 2659804, 11193
362, 153, 2659957, 11194
19, 187, 2660144, 11195
1310, 97, 2660241, 11196
149, 241, 2660482, 11197
444, 131, 2660613, 11198
2123, 60, 2660673, 11199
520, 63, 2660736, 11200
392, 454, 2661190, 11201
118, 646, 2661836, 11202
241, 20, 2661856, 11203
651, 38, 2661894, 11204
1397, 329, 2662223, 11205
447, 552, 2662775, 11206
3545, 59, 2662834, 11207
876, 99, 2662933, 11208
119, 36, 2662969, 11209
161, 806, 2663775, 11210
3853, 194, 2663969, 11211
36, 172, 2664141, 11212
713, 480, 2664621, 11213
229, 305, 2664926, 11214
1175, 164, 2665090, 11215
463, 132, 2665222, 11216
